Link Download Data.csv melalui Google Drive : https://drive.google.com/file/d/1vWSrtUl7p_IMncHl1r9tM5mihMhrzpYM/view?usp=sharing

,Account,Post,Tag,Likes,Comments
2533,itsaiiiiii510,"Semangat Berbagi .. Teruslah berjuang menabur benih kebaikan.. Yakinlah Allah selalu bersama kita.. Yakinlah suatu saat kita akan memanen hasil taburan itu Pada saat yg tepat.. Karena Allah akan memberikan yg kita minta bukan saat kita menginginkan tapi Saat kita membutuhkan.. Semangat prospek &closing bertubi~tubi...
Bersama meraih sukses
AAMIIN YA ALLAH

Salam Sukses Pejuang Impian MSI",[],2,[]
2534,itsaiiiiii510,"Kamu KOMEDOAN ???
Wajahmu kusam Karna KOMEDOAN ? 
Atau kurang pede dengan KOMEDO yang menggunung di wajah?

MASKER ALMOND ARGAN OIL MSI SOLUSINYA, KOMEDO PADA MINGGAT PAKE MASKER ALMOND INI 
AMAN UNTUK IBU HAMIL DAN BUSUI sudah ada izin  BPOM

Info order

Wa.me/081381955859",[],0,[]
2535,itsaiiiiii510,"Cuaca panasss bikin kulit gampang terkena biang keringat...
Gak usah khawatir lagi bunda, tiap mandi pake sabun bamboo aja dijamin mulus lg kulit si ade Sabun Bamboo aman digunakan utk bayi, balita bahkan sampe lansia 
Monggo diorder ",[],1,[]
2536,itsaiiiiii510,"Gagal operasi amandel, ikhtiar dgn simapro  sembuh 
Alhamdulillah ",[],2,[]
2537,itsaiiiiii510,aba2 lagi ngumpet ketauan terus mau kabur,[],1,[]
2538,itsaiiiiii510,terbangggg,[],3,[]
2539,itsaiiiiii510,"Cerita 400rb
IRT berpenghasilan jutaan puluhan sampai ratusan juta... Cuma disini uang 400rb mu bisa jd aset besar seperti gulungan bola salju ... Ini cerita 400rb kami... Mana ceritamu???",[],2,[]
2540,itsaiiiiii510,"Ketika kulit sehat adalah prioritas.. Cantik tak melulu harus putih. Kulit wajah yang sehat senantiasa terlihat cantik.

Percayakan perawatan asset cantikmu pada yang AMAN & HALAL  Yuk kak order skincare MSI nya",[],0,[]
2541,itsaiiiiii510,belajar ABCD ,[],3,[]
2542,itsaiiiiii510,"Ibu kebanyakan yg ngeluh dgn masalah flek
Entah dri faktor usia atau KB
Atau bisa mantan cream abal
Ini akan mnjdi masalah tua moms... Anda ndak perlu panik..
Cukup Sabun Bamboo dan Facemist rutin ya moms
Sabar , rutin , telaten biar hsil yg membuktikan... Mau??",[],3,"['Ai emng sekarang silver ion udh ga produksi lg tah,,gantinya sama facemiat', 'iya ka ganti nama sama kemasan', 'Ikut serta dalam lomba foto anak yuk bunda']"
2543,itsaiiiiii510,sahabatan terus ya sampe gede ,[],6,['Lucunya bun.. ']
2544,itsaiiiiii510,muka ngambek diajak kondangan ,[],5,[]
2545,itsaiiiiii510,"80% Dari  %Wanita Mengalami Nyeri Haid Setiap Bulannya.

Jika Anda Mengalaminya ?
#Manjavikan aja Solusinya 
Minat DM",['manjavikan'],1,[]
2546,itsaiiiiii510,"Testi lg... Lotion Olive  MSI...  Kemasan baru glutacare lotion... Meratakan kulit belang.. Hilangkan strecmark... Mencerah kan kulit.. Menghaluskan tumit kaki pecah2..
Oke banget kan.. Makanya yuk buruan cuss order say..
Ready 
More info chat me",[],1,[]
2547,itsaiiiiii510,"Semangat Pagi 
Pentingnya mencuci muka

Manfaat mencuci muka yang harus kamu ketahui

1. Mengecilkan pori
2. Membantu kulit bernapas
3. Memaksimalkan regenerasi kulit
4. Mengurangi jerawat
5. Menjaga kesehatan bulu mata
6. Mendetoksifikasi racun

Rajin cuci muka 
Rawat dan perhatikan kesehatannya agar wajahmu bisa bersinar dan segar  sepanjang hari 
Order produk",[],1,[]
2548,itsaiiiiii510,"Usia 30 tahun ke atas ?
Muka makin kusam ?
Kulit makin kendur?
Bedak sulit menempel ?
Itu tanda2nya collagen kulit menyusut Bunda... Facemist MSI Solusinya ",[],0,[]
2549,itsaiiiiii510,percayalah kalau yang kunciran jenis kaya gini hasil karya ayahnya ,[],2,[]
2550,itsaiiiiii510,ayank kebiasaan jam segini baru bbo ,[],7,[]
2551,itsaiiiiii510,candid ,[],3,[]
2552,itsaiiiiii510,ceritanya lagi nyanyi bintang kecil ,[],1,[]
2553,itsaiiiiii510,"Kalo atasi keputihan, haid ga lancar, nyeri haid bahkan promil seenak ini mau??? Jamu ku rasa milkshake... Testi bejibun 
#MANJAVIKAN",['manjavikan'],1,[]
2554,itsaiiiiii510,"Butuh vitamin tuk wajahmu ???
Cukup serum glowing MSI mengatasi masalah diwajahmu, dipake hanya malam hari sblum tidur 
takut cantik...
JANGAN PAKE SERUM GLOWING ",[],2,[]
2555,itsaiiiiii510,"Sabun ku penghasilanku  Aq sebut sabun bambo , sabun ajaib
Tiap org yang coba pasti jatuh cinta sama manfaatnya. Apalgi yg ikut jual pasti bahagia
Karena laris manis 

Km mau coba ato ikut jual ???
Yuk merapat... Ga ada rugi nya kenal
Si HITAM MENCERAHKAN

cerah wajah, cerah masa depan ",[],1,[]
2556,itsaiiiiii510,"Masih mikir ya...
Sabun bamboo itu apa sih... Terbuat dari apa ?? Yuk cuzz simak siniii 
KOMPOSISI SABUN BAMBOO: 
 Arang Bambu
 Vit B3
 Aloe vera
 Collagen

MANFAAT SABUN BAMBOO: 
 Menghilangkan bintik2 hitam
 Memudarkan flek hitam
 Menghilangkan jerawat
 Mengecilkan pori2
 Mengatasi wajah berminyak
 Mengatasi wajah kering
 Mengangkat sel kulit mati
 Mengenyalkan kulit
 Mencerahkan kulit

Cuss order yaaa.",[],2,[]
2557,itsaiiiiii510,belajar ngaji dlu ,[],13,"['salken, follback dan like back ya']"
2558,itsaiiiiii510,masih belum ngantuk ,[],6,[]
2559,itsaiiiiii510,yuhuuu.... ,[],6,[]
2560,itsaiiiiii510,yuks promo dimulai ya guys ,[],7,[]
2561,itsaiiiiii510,"9thn kosong gaess hanya dgn ikhtiar minum Manjavikan satu paket lgsung dapet garis Dua sungguh luarrrr biasaa si manja
Hayuuu yg lg promil yg mau dapet 2 gariss segera merapat ciiiiinnnyu d order
Ready minat",[],2,"['good !', 'ikutan lomba photo anak yu, siapa tau menang']"
2562,itsaiiiiii510,bikin agar2 aneka topping ,[],2,[]
2563,itsaiiiiii510,ciloknya laris manis,[],3,[]
2564,itsaiiiiii510,ini enak bgt keripik kacanya.  wajib coba nih  #jajananmurahmeriah #jajanankekinian #keripikkaca #keripikbeling #keripikbeling,"['jajananmurahmeriah', 'jajanankekinian', 'keripikkaca', 'keripikbeling', 'keripikbeling']",12,[]
2565,itsaiiiiii510,cilok basah  #jajananmurahmeriah #jajanankekinian #homemade#cilok #cilokbasah #cilokgoang,"['jajananmurahmeriah', 'jajanankekinian', 'homemade', 'cilok', 'cilokbasah', 'cilokgoang']",7,[]
2566,itsaiiiiii510,nah kalau ini edisi belajar buah2an ya guys ,[],7,[]
2567,itsaiiiiii510,adek pinter bgt ya....  #anaksolehah#anakpinter#babymikhayla#,"['anaksolehah', 'anakpinter', 'babymikhayla']",12,"['Semoga sehat selalu', 'pinterrrr banget si mikha', 'Semoga jadi anak soleh/solehah ya ']"
2568,itsaiiiiii510,"Baby, you are my everything in my life... ",[],10,[]
2569,itsaiiiiii510,gemes udh bisa mam sendiri ,[],8,"[' @kontes.foto.bintang', ' @kontes.foto.bintang']"
2570,itsaiiiiii510,,[],15,"['Dd lucu ikut lomba fto yuk di @ivalynphotocontest ada hadiah 2 juta.', 'Ikut lomba di @hollycontest. Ada hadiah 1,5juta TUTUP 7 HARI LAGI', 'HADIAH 4 JUTA DI @gentalaphotocontest', 'HADIAH 4 JUTA', 'Ikut yuk ', 'Ikut lomba di @hollycontest. Ada hadiah 1,5juta TUTUP 5 HARI LAGI']"
2571,itsaiiiiii510,aduh pusing udah tanggal tua ,[],4,[]
2572,itsaiiiiii510,dede poni baru ,[],13,[]
2573,itsaiiiiii510,"Assalamualaikum...
Ya Robbi hanya kepadaMU aku memohon dan hanya kepadaMU aku meminta.

Allahumma innii as-aluka 'ilman nafia'aa
Wa rizqon thoyyibaa wa amalan mutaqobbalaa 
Aamiin ",[],7,[]
2574,itsaiiiiii510,"Cantik ala MSI dengan produk Herbal Alami Pagi :
1. Bersihkan wajah, cuci muka dengan SABUN BAMBO, lalu keringkan
2. Semprot wajah dengan FACE MIST, tunggu hingga kering
3. Pakai bedak/kosmetik yang aman seperti biasanya Siang/Sore :
Semprot wajah dengan FACE MIST untuk menjaga kelembaban kulit Malam :
1. Bersihkan wajah, cuci muka dengan SABUN BAMBO, keringkan 
2. Semprot wajah dengan FACE MIST, jangan sampai terkena mata, disarankan semprot dalam keadaan mata tertutup dan tunggu hingga kering
3. Oleskan glowing serum, biarkan sampe pagi
4. Bangun tidur, bersihkan wajah dan cuci muka dengan bamboo charcoal soap msi",[],4,"['Semangat ya kak ', 'Ikut lomba di @hollycontest. Ada hadiah 1,5juta ']"
2575,itsaiiiiii510,,[],1,[]
2576,itsaiiiiii510,anteng ya de ama wawa ,[],7,['6 juta di @berkah_photocontest  close besok malam']
2577,itsaiiiiii510,"ekspresi butuh liburan,,, #kodebuatayah",['kodebuatayah'],9,"['Hadiah 4 jutaan ', 'Yukk ikutan cantik']"
2578,itsaiiiiii510,"Saya jual bodylotion bisa
penghilang bekas luka
Tumit pecah2
Bekas korengan
stretchmark
Bekas cacar & Bisa ngencangin kulit termasuk mengencangkan payudara yg kendor 
Wanginya itu lhooooo Enak banget....
Teksturnya lembut & ngga bikin lengket

yg minat dm aja",[],2,[]
2579,itsaiiiiii510,,[],16,[]
2580,itsaiiiiii510,tergemesss ,[],11,['Semoga sehat selalu ']
2581,itsaiiiiii510,edisi belajar bahasa sunda ,[],1,[]
2582,itsaiiiiii510,gemess bgt ya ,[],4,[]
2583,itsaiiiiii510,nah ini versi pedesnya guys... dijamin enak dan bikin ketagihan ,[],2,[]
2584,itsaiiiiii510,tks untuk kunjungannya,[],2,[]
2585,itsaiiiiii510,full nyanyi 1 album ,[],7,[]
2586,itsaiiiiii510,iseng emang kamu nak ,[],11,[]
2587,itsaiiiiii510,,[],14,[]
2588,itsaiiiiii510,,[],6,[]
2589,itsaiiiiii510,info harga wa or dm ya guys...,[],5,[]
2590,itsaiiiiii510,#jajananhits#jajananmurahmeriah #jajanankekinianjogja,"['jajananhits', 'jajananmurahmeriah', 'jajanankekinianjogja']",5,[]
2591,itsaiiiiii510,"ini dia cireng kekinian  ayo kepoi semua produk kami 
#jajanankekinian #jajananhits #jajananmurahmeriah","['jajanankekinian', 'jajananhits', 'jajananmurahmeriah']",6,[]
2592,itsaiiiiii510,yuks kepoin cemilannya ..  #cemilanenak#cemilanmurah#jajanankekinian,"['cemilanenak', 'cemilanmurah', 'jajanankekinian']",3,[]
2593,itsaiiiiii510,suaranya cempreng bgt ,[],6,[]
2594,itsaiiiiii510,aba2 ala dede mikha ,[],5,[]
2595,itsaiiiiii510,"sore pencinta bakso aci, nih aku mau kasih tau bakso aci yang enak tanpa bahan pengawet.
bagi yang penasaran rasanya kaya gimana yuks buruan order supaya tidak kehabisan ",[],5,[]
2596,itsaiiiiii510,"Assalamualaikum wr.wb
Hadir cemilan kekinian 

Jualan aci bakso full daging
NON MSG, HALAL *100%* Terbuat dari bahan alami
Organic 100% -Aci bakso daging ayam -cincang
- cuanki
-tahu
-Tella hot (keripik pedas) -Garan himalaya dan rempah -bubuk cabe non MSG
-Jeruk limo
-Sendok kecil

Rasanya enak dan seger banget deh!!",[],9,[]
2597,itsaiiiiii510,udah 2 hari ini recokin wawa nya yg lagi masak ,[],6,[]
2598,itsaiiiiii510,"pose apa ini nak 
#mikhasnr#29m#anaksolehah#","['mikhasnr', '29m', 'anaksolehah']",21,"['Semoga jadi anak soleh/solehah ya ', 'amin']"
2599,itsaiiiiii510,good night ,[],6,[]
2600,itsaiiiiii510,pose bebas ,[],6,"[' @kontes.foto.bintang', ' @kontes.foto.bintang']"
2601,itsaiiiiii510,pagar kabupaten ,[],7,['Iktn kontes foto yuk']
2602,itsaiiiiii510,yuhuuuuu syudah bbo ,[],5,[]
2603,itsaiiiiii510,gemesss ,[],4,['']
2604,itsaiiiiii510,entalah gaya macam apa ini ya ,[],2,['orang mana? follback dan likeback ya']
2605,itsaiiiiii510,late post,[],14,[]
2606,itsaiiiiii510,fush up ,[],1,[]
2607,itsaiiiiii510,gemess ,[],1,[]
2608,itsaiiiiii510,ayank gemesss ,[],14,"['Halo kk yang baik hati .. salam kenal ya... Saya minta bantuan like nya dong, adik saya lagi ikut lomba foto model di @indomodel.kids .\n caranya klik hastag di bawah \n.\n klik #kidsstyle65 .\n trus di LIKE FOTO nya. Fotonya paling kiri pojok dari atas  atas nama  ANGEL dari BALIKPAPAN\n.\n Perempuan orangnya. pakai baju polkadot warna biru campur putih dan celana pendek warna putih\nTerima kasih ']"
2609,itsaiiiiii510,ada aja maenan kek ginian ,[],14,[]
2610,itsaiiiiii510,"#Copast

Percayalah si hitam bamboo ini multyfungsi banget BEST SELLER. 
Dimana2 stok pada berebut
BUT, DON'T WORRY guys
Di akuh Ready loh ya... Bunda2 yakin ga mau cobain? 
Ini real testi tanpa di minta lho ",['copast'],5,[]
2611,itsaiiiiii510,"#MANJAVIKANMSI
Melancarkan ASI
Atasi keputihan
Nyeri Haid
Bikin rapett
usir bau tak sedap 
Kuatkan otot kewanitaan
Bikin disayang suami
Mau coba?
rasa kaya susu jeruk nya enakk loh  #nyerihaid #keputihan #bautaksedap #rasagatal #manjavikanmsi #solusinya
#manjavikanmsi Info Detail, Konsultasi, Join dan Order
Langsung di wa ya klik  087776376662","['manjavikanmsi', 'nyerihaid', 'keputihan', 'bautaksedap', 'rasagatal', 'manjavikanmsi', 'solusinya', 'manjavikanmsi']",0,[]
2612,itsaiiiiii510,"PEEL OFF MASK
WITH ALMOND ARGAN OIL  MSI Beauty Peel Off Mask sangat ampuh dalam :
mengangkat kotoran yang membandel pada kulit wajah
menghilangkan komedo
menjaga kelembaban kulit. Dengan kebaikan minyak dari #almond dan #argan menjadi MSI Beauty Peel Mask, masker sempurna untuk kesehatan kulit wajah

Almond Argan Oil 3btl @50gr  Rp.400.000 + Free Member

Join & Order Silahkan Chat yaa ","['almond', 'argan']",0,[]
2613,itsaiiiiii510,"#copas
Alhamdulillah.. Hot testi hari ini.. Sangat bersyukur bisa membantu sesama melalui produk MSI perantara yg diberikan2 Allah .. Alhamdulillah.. Benjolan dipayudara kempes dalam waktu 3 hari konsumsi Gamat dan biosimapro  Bukan sulap bukan sihir.. Namun semua kuasa Allah.. Produk2 Msi Alhamdulillah.. khasiatnya terbukti ",['copas'],1,[]
2614,itsaiiiiii510,Semua yg udh nyemplong di MSI pasti rata rata bilangnya begini...,[],2,[]
2615,itsaiiiiii510,"Perpaduan sabun BAMBOO + SERUM GLOWING

rutin pakai, alhamdulillah wajah jadi CERAH, HALUS, BEKAS JERAWAT jg PUDAR Produk alami aman bpom
Informasi n pemesan wa.087776376662",[],0,[]
2616,itsaiiiiii510,"kami menyebutnya ""Paket Cantik"" 3 Serangkai dari MSI :
1. SABUN BAMBOO
2. FACE MIST
3. GLOWING SERUM
Paket Skincare komplit + alami
Ampuh atasi jerawat, bekas jerawat, berminyak, flek hitam, Biang Keringat dll. 
Aman,sdh BPOM, alami, berkhasiat, bebas merkuri
Minat inbox or wa 087776376662",[],0,[]
2617,itsaiiiiii510,"Testi hangat dan Reaall dr mak Eka Prastya Kurnia Febriani
No tipuan kamera  Alhamdulillah
Krn bekas Cacar yg membuat sy kehilangan Ke PD an 100% 
Akhirnyaaaa ke PD an ini kembali lagi 100% 
Serum Glowing MSI benar2 membantu 
Bekas cacar memudar dan Kulit smakin cerah alami 
Ready Produk yesss 
Minat order wa.087776376662",[],0,[]
2618,itsaiiiiii510,"Sebenernya usaha sampingan apa yang kamu cari ???
Yang modalnya ringan ??? 
Yang Ga ada batasan waktu??? 
Yang Ga ganggu kerjaan utama ???
Yang Fleksibel dikerjakan dimana aja ???
Yang Bonus nya real cair harian ???
Yang Ga perlu punya toko yang modalnya jutaan???
Mau usaha yang seperti itu ???
Di usahaku semua kriteria itu ada loh 
Kuncinya, terus Semangat Belajar, Fokus dan Tawakal

More info chat aja / DM",[],0,[]
2619,itsaiiiiii510,"Solusi sehat untuk kulitmu... Mau yang kulitny belang2. 
Tumit kasardan pecah2. 
Payudara tak kencang. 
Rajin oles2 lotion olive dari MSI 
ready ya",[],0,[]
2620,itsaiiiiii510,dan si bayi jam segini masih bbo ,[],3,[]
2621,itsaiiiiii510,"Mau bilangin KOMEDO??? G perlu repot2 pencat pentet hidung... Mending olas oles MASKER ALMOND

Praktis, KOMEDO KE ANGKUT semua Beli 1 pcs boleh
Beli paketan harga lbh murah

Informasi n pemesanan Wa.087776376662",[],0,[]
2622,itsaiiiiii510,"Ternyata  jerawat itu sama kaya masa lalu, sama2 meningglkan bekas..
MSI GLOWING SERUM solusinya d jamin tanpa bekas",[],1,[]
2623,itsaiiiiii510,"Kalau Dokter aja gabung bisnis di #MSI...
itu membuktikan bahwa produk MSI PUNYA MANFAAT DAN KUALITAS yg sangat Bagus. .
Kenapa takut dan ragu utk join?
.
Anda masih ragu pakai Produk MSI?
Kami sudah buktikan loh..
Klu produknya tdk bagus jgnkan anda...
kami pun org yg PERTAMA yg akan menolak saat ditawarkan 

Yuks segera daftarkan diri anda  
Hubungi klik wa  087776376662

Bersama Meraih Sukses ",['msi'],1,[]
2624,itsaiiiiii510,"selamat hari rabu, jangan lupa bahagia..",[],9,['PROMO CLOSE 6 HARI LAGI..!Cek ig kita @parahianganpc\nTOTAL HADIAH 5.000.000\nADA JUARA LIKE NYA\nDaftar dan dapatkan promonya\n Tema *CANDID EKPRESI*\n#testyparahianganpc\nWa ( 081319189828 )']
2625,itsaiiiiii510,"Memakai pembersih area kewanitaan apa pun itu hanya membersihkan bagian luar aja..... Untuk menjaga dan merawat area kewanitaan itu harus luar dalam biar sehat luar dalam.. Cukup minum #Manjavikan aja.... 
Membersihkan area kewanitaan mu secara detail dalam dan luar
Kalo dalamnya sehatt
luar pasti ikutt sehat juga..
Yukk order manjavikan ",['manjavikan'],3,[]
2626,itsaiiiiii510,"open po bakos aci guys,, harga murmer ",[],5,[]
2627,itsaiiiiii510,"ADA YANG BERDEBAT HALAL HARAM Nya MSI

MSI Halal
Ini lagi mau share tentang haram tidaknya bisnis MLM.
Ada Yang Nanya nich Apakah sistem MSI itu HALAL??
Jawabnya Silahkan dibaca yach 
MUI sendiri sudah mengeluarkan fatwa tentang Bisnis MLM atau yg disebut penjualan langsung berjenjang syariah dalam Fatwa DSN No : 75/DSN MUI/VII 2009.
Sebuah perusahaan atau industri MLM dianggap HALAL dan tidak bertentangan dengan prinsip syariah apabila memenuhi 12 persyaratan. yaitu:

1. Adanya obyek transaksi Rill yg diperjualbelikan

2. Barang atau produk jasa yg diperdagangkan bukan sesuatu yg haram

3. Transaksi dalam perdagangan tersebut tidak mengandung unsur gharar, maysir, riba, dharar, dzulm, maksiat  4.Tidak ada biaya yg berlebihan & tidak sepadan dengan kualitas yg diperoleh

5. Komisi yg diberikan oleh perusahaan kepada anggota baik besaran maupun bentuknya harus berdasarkan pada prestasi kerja nyata.  6. Bonus yg diberikan oleh perusahaan kepada anggota ( mitra usaha ) harus jelas jumlahnya ketika dilakukan transaksi ( akad ) sesuai dengan target penjualan barang dan atau produk jasa yg ditetapkan oleh perusahaan.  7. Tidak boleh ada komisi atau bonus yg diperoleh secara reguler tanpa melakukan pembinaan dan atau penjualan barang dan atau jasa. 
8. Pemberian komisi atau bonus oleh perusahaan kepada anggota ( mitra usaha ) tidak menimbulkan ighra. 9. Tidak ada eksploitasi & ketidakadilan dalam pembagian bonus antara anggota pertama dengan anggota berikutnya. 
10. Sistem perekrutan keanggotaan, bentuk penghargaan & acara seremonial yg dilakukan tidak mengandung unsur yg bertentangan dengan aqidah, syariah & akhlak mulia, seperti syirik, kultus, maksiat, dll. 
11. Setiap mitra usaha yg melakukan perekrutan keanggotaan berkewajiban melakukan pembinaan & pengawasan kepada anggota yg direkrutnya tersebut. 
12. Tidak melakukan kegiatan money game.
Dan MSI memenuhi 12 syarat diatas. 
So... Kmu masih ragu jalanin BISNIS HALAL kayak Gini??? Yang Bonusnya Nyata dan Seabreekkk? Hhhmm ngga Nyesel? Salam Halal ^^",[],2,[]
2628,itsaiiiiii510,"SAYA LAGI CARI TIM KERJA di MSI. 
ASYIKNYA BONUS MSI ITU.....
Sekali input 50.000
2x input 120.000
Gimana kalo 10x input? Duit semua tuh di Rekening kita  Bonus Sponsor 50.000
Bonus pasangan 20.000

Rewardnya :
25 : 25 = 1 jt (Leader)
150 : 150 = 5 jt (Emerald)
500 : 500 = 15 jt (Diamond)
5000 : 5000 = 150 jt (Crown)
15000 : 15000 = 400 jt (Royal Crown)

Ini baru bonus di Plan A (silver) 
Masih ada 2 plan marketing lagi 
Rugi banget deh klo g mau kenalan sm MSI  Yg mau kenalan dgn MSI
Silahkan inbox atau wa 087776376662",[],4,[]
2629,itsaiiiiii510,fokus terus ,[],3,[]
2630,itsaiiiiii510,"Smartkids MSI  Anak jd doyan makan, rajin ngemil. 
Makin sehat, gak gampang sakit
Jd mulai sekarang bunda2 mommi2 gk usah gegana lagi kalo anak susah makan
Selalu sediain smartkids d rmh ya bun

Smartkids MSI solusinyaa bundaa buat anak yang susah makan 

Selain menjadikan anak Anda nafsu makan ..
Smartkids MSI bagus banget.. karena
*MENCERDASKAN otak anak
*Menjaga daya tahan tubuh anak
*Menguatkan tulang dan gigi
*Menjadi BB anak gemuk berisi dan SEHAT

Selalu Sedia smartkids dirumah ya Bunda, Rasa disukai semua Anak... Order  chat me by Wa.087776376662",[],1,[]
2631,itsaiiiiii510,"Buat yang punya masalah kulit:
Kering 
Busik 
Kusam 
Belang karna matahari 
Tumit pecah2 
Hitam bekas gigitan nyamuk  Daaaan hmm apalagi yaaa,  masih banyak manfaat lainnya  Mau tidur jangan lupa oles n pijat lembut  yaa

Inbox or wa 087776376662",[],1,[]
2632,itsaiiiiii510,"Mau kempesin perut???
Mau nurunin BB??
Mau hilangin lemak jahat??
Gak usah kuatir
Skrg kamu gak perlu diet sana sini
Rutin minum GARTEA aja say,tinggal glek gak pake ribet

Sepaket 400rb 60scahet
Siap body dibikin aduhay 

Order wa klik  087776376662",[],0,[]
2633,itsaiiiiii510,"Alhamdulillah.. BPOM ke Pabrik MSI dan tanggapannya Luar biasa positifnya.. Mereka mengomentari positif, katanya pabriknya kayak Hotel dan produk bisa dipasarkan ke mancanegara... Jika MSI sdh punya pabrik sendiri dan punya sekolah bisnis/support system ,masih mau cari yang lain???? Muantapp ...
MSI long life",[],5,[]
2634,itsaiiiiii510,"Bismillah... 
Masih semangat ngeMSI , yg mau ikutan gabung dibisnis MSI. Bingung mau produk yg mana, sini yuks bisik sy jelaskan produknya dgn senang hati  Langsung klik aja trhubung ke wa 087776376662",[],1,[]
2635,itsaiiiiii510,happy long wekeend,[],6,[]
2636,itsaiiiiii510,kesayangan ,[],5,[]
2637,itsaiiiiii510,si pencinta ice cream ,[],7,[]
2638,itsaiiiiii510,embil udah 5 watt ,[],3,[]
2639,itsaiiiiii510,"Keputihan berkurang setelah minum manjavikan.jamu yg punya rasa seperti milkshake, dijamin gak pait.
Rasanya suegeeer apalagi dikasi es batu,makin endosss.
Yukk cobain 
Ready
Chat me  087776376662",[],2,[]
2640,itsaiiiiii510,"Sering Keputihan, Atau Lama Gak Menstruasi Akibat KB,  jangan Di Biarkan Ya Bunda Karena Itu Darah Kotor Yang Menumpuk Dalam Tubuh 
Yuk Bersih Kan Darah Kotor Kita Dengan Manjavikan,  Selain Membersihkan Keputihan,  Melancarkan Haid Bisa Juga Meningkatkan Otot2 Vagina 
Ready.... Yuk Bisa Jalankan Bisnisnya Juga 
WA 087776376662",[],3,[]
2641,itsaiiiiii510,"Hamil itu kuasa Allah
Tapi semua ada ikhtiar nya
Jangan menutup diri kalo memang ada
Info bermanfaat, siapa tau ini jlan nya 
Untuk bisa hamil. 
#Manjavikan sukses untuk promil 

Konsult/order wa.087776376662",['manjavikan'],2,[]
2642,itsaiiiiii510," Udah lama nikah tapi belum juga punya  baby ??
 Lagi program hamil ?
 Yuukk ikhtiar sama Manjavikan_MSI",[],0,[]
2643,itsaiiiiii510,"Saya sudah memulai
Saya sudah menikmati hasil

Kapan Anda akan sampai pada hasil ?
.
.
.
.
Saat Anda sudah berani melangkah dengan fokus dan konsisten  Gak pake tunda lama lagi deh yuk ACTION 

Go FINANCIAL FREEDOM  #bisnismsi",['bisnismsi'],2,[]
2644,itsaiiiiii510,duo pencinta ice cream ,[],4,[]
2645,itsaiiiiii510,"2 sachet manjavikan siap meluncur ke garut 
tks yang udah order... #msibisnisonline#bisnisrumahan#modalminhasilmax#MSILONGLIFE","['msibisnisonline', 'bisnisrumahan', 'modalminhasilmax', 'msilonglife']",1,[]
2646,itsaiiiiii510,"3 serangkai MSI
1. Glowing serum / Fruit Serum (menghilangkan flek/bopeng)
2. Bamboo charcoal (membersihkan kotoran/debu, mengempiskan jerawat, mengangkat komedo)
3. Facemist (melembabkan, mencerahkan)

Perawatan pakai 3 serangkai yuk
Segera order",[],0,[]
2647,itsaiiiiii510,"#MaNJAVIKAN mulai LANGKA krn banyak ibu2 pengen rasa Gadis jadinya diburu seindonesia raya rasanya SUSU+JERUK makin nikmat yg longgar jadi sempit
yg gak haid lama jadi haid yg keputihan jadi sembuh yg datang bulan nyeri minta ampun jadi sehat
yg gatel2 jadi sembuh
Yuk ah labgsung di order",['manjavikan'],0,[]
2648,itsaiiiiii510,"Sering Keputihan, Atau Lama Gak Menstruasi Akibat KB,  jangan Di Biarkan Ya Bunda Karena Itu Darah Kotor Yang Menumpuk Dalam Tubuh 
Yuk Bersih Kan Darah Kotor Kita Dengan Manjavikan,  Selain Membersihkan Keputihan,  Melancarkan Haid Bisa Juga Meningkatkan Otot2 Vagina 
Ready....",[],1,[]
2649,itsaiiiiii510,"Inspirasi yg sangat luar biasa . Saat org menolak dan menunda join di MSI krn anak2 masih kecil, dan harus mempersiapkan masa depan yg lebih baik untuk mereka 
Anak bukan penghalang tuk BISA sukses diMSI 

#pesertatraningdarisabangsampaimerauke
#MSILONGLIFE","['pesertatraningdarisabangsampai', 'msilonglife']",2,[]
2650,itsaiiiiii510,"Yukzz bunda yg cari vitamin buat anak. Smart kids aja
Anak gak gampang sakit. Daya tahan tubuh ok. Buat kecerdasan dan pertumbuhan tulang & gigi ok 
Buat anak jgn coba* ya bun. Msi aja yg udah pasti aman. 
Berkualitas, terjamin BPOM. HALAL. 
MINAT ORDER/JOIN/MEMBER  chat 087776376662",[],1,[]
2651,itsaiiiiii510,gemesss ,[],7,['Haloo sayang imutnyaa\nSemoga sehat selalu dan bisa jadi kebanggaan keluarga ya\nAaminnnnnnnnnnnnnnn\n.\nOh iya momy udah tau belum ada \nLOMBA FOTO BAYI DAN ANAK\nDan sudah ratusan anak yg berhasil berprestasi dan mendapatkan hadiah uang tunai hingga JUTAAN \nCek aja di @dialogue.pc2 \nDijamin TERPECAYA \nBisa buktiin sendiri\n.\nTOTAL HADIAH 4 JUTA\npendaftaran nya cuma 35.000 \ndaftar sekarang.......']
2652,itsaiiiiii510,yuk kunjungi akun shopee.co.id/aisumiati0510,[],2,[]
2653,itsaiiiiii510,real testi...,[],3,[]
2654,itsaiiiiii510,,[],1,[]
2655,itsaiiiiii510,"Mau Gabung di MSI?? Tapi bingung mau mulai dari mana??
Mulai dari order sabun Bamboo aja  Makan ketan anget anget
Sabun bamboo larisnya kebangetan bangeeetttttt  Info produk & order 
087776376662",[],4,[]
